annotation,(Intercept),host_type_2domestic,host_type_2wild,species
K12340,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K12343,-1.3219049428973835,-0.8421944195039669,0.30243326217143257,bacteroides_uniformis
K12373,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K12410,-0.9221188605399409,0.46421520536162375,0.22162736893630236,bacteroides_uniformis
K12453,-6.998041326926797,-1.597298758153096,-0.6574130366600989,bacteroides_uniformis
K12506,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K12524,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K12573,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K12942,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K12988,-5.955569109735733,1.8105155832427349,-0.14834924350163733,bacteroides_uniformis
K12998,-7.051015938875761,-0.3927586918141776,0.02176194004123661,bacteroides_uniformis
K13001,-7.558354441208683,2.5224129482531223,0.26716158010382557,bacteroides_uniformis
K13002,-6.143057959739583,-1.228789162776486,-1.0275827536448336,bacteroides_uniformis
K13005,-4.811016871824737,-2.4605326204787876,0.047696320657073674,bacteroides_uniformis
K13006,-6.315900885850095,-0.6117261072541259,-0.376594894443581,bacteroides_uniformis
K13007,-3.0045346600118026,-0.17077953864296871,0.2811918339078355,bacteroides_uniformis
K13010,-2.3099788840823514,-1.5360496471768141,-0.08591921144203823,bacteroides_uniformis
K13016,-6.398369364977405,-2.0940918731717666,0.13937574465396824,bacteroides_uniformis
K13017,-6.398369364977405,-2.0940918731717666,0.13937574465396824,bacteroides_uniformis
K13018,-6.398369364977405,-2.0940918731717666,0.13937574465396824,bacteroides_uniformis
K13019,-6.3188891699726675,-2.1604899585508517,0.088397435514925,bacteroides_uniformis
K13020,-6.438452714667564,-2.0606530152571447,0.164967446040182,bacteroides_uniformis
K13038,-1.726250820874153,-0.551826645175495,-0.357702407380116,bacteroides_uniformis
K13043,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K13052,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K13059,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K13075,-3.8034133826216325,0.517994772027265,-0.043334124098147485,bacteroides_uniformis
K13091,-2.280191859768818,-1.839050394954982,-1.0838140415022954,bacteroides_uniformis
K13195,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K13278,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K13283,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K13290,-6.1524618054254985,-1.5016289412150035,-0.0193170323828266,bacteroides_uniformis
K13292,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K13378,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K13408,-6.813056286429189,1.9888995387890287,1.5212006183280198,bacteroides_uniformis
K13444,-2.9896714442870262,1.4093005879837879,-0.2045109015419753,bacteroides_uniformis
K13522,-5.701464344839783,-1.3996097754203314,0.052436038791208034,bacteroides_uniformis
K13566,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K13572,-6.01440547907248,-0.8948645667465761,0.2719604765530083,bacteroides_uniformis
K13581,-5.778875491128601,-1.1161625713462235,0.10696359523751416,bacteroides_uniformis
K13598,-7.898503676297136,2.371692939896365,1.938470923939102,bacteroides_uniformis
K13652,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K13663,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K13683,-0.9221188605399409,0.46421520536162375,0.22162736893630236,bacteroides_uniformis
K13684,-0.6585947458706348,0.38605180495322816,-0.7486616029735922,bacteroides_uniformis
K13694,-2.198867671549021,0.983566621998929,-0.687918480604279,bacteroides_uniformis
K13787,-0.922118860539941,0.4642152053616237,0.2216273689363024,bacteroides_uniformis
K13788,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K13963,-1.4975118255882032,0.6700334798294991,-0.4536477371265384,bacteroides_uniformis
K13985,-0.9221188605399406,0.4642152053616237,0.2216273689363023,bacteroides_uniformis
K13993,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K14056,-0.9221188605399406,0.46421520536162375,0.2216273689363023,bacteroides_uniformis
K14058,-0.9221188605399412,0.4642152053616238,0.2216273689363024,bacteroides_uniformis
K14059,-1.8581965750799176,-3.0567379886756076,-0.883573722218844,bacteroides_uniformis
K14060,-0.6585947458706348,0.3860518049532282,-0.7486616029735922,bacteroides_uniformis
K14107,-6.458260976242521,-0.9382069242600499,1.5755628011330645,bacteroides_uniformis
K14155,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K14163,-1.8903521403651495,-1.5718135016056973,-0.2850774337609753,bacteroides_uniformis
K14187,-4.498397807217946,0.7593744043006081,1.1893440036386596,bacteroides_uniformis
K14208,-1.4658367508102335,-0.7398396645346945,-1.0976452262127523,bacteroides_uniformis
K14213,-0.30469415573707087,-1.528440517987536,0.1319244023133717,bacteroides_uniformis
K14349,-0.6585947458706348,0.38605180495322816,-0.7486616029735922,bacteroides_uniformis
K14379,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K14391,-1.1892472938072642,0.5537855926322864,-1.2404092545536385,bacteroides_uniformis
K14441,-0.3046941557370709,-1.528440517987536,0.1319244023133717,bacteroides_uniformis
K14445,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K14487,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K14623,-4.13294643874745,-1.983352375488938,0.5491004994699279,bacteroides_uniformis
K14652,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K14742,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K14979,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K15255,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K15268,-2.8568879818025175,-1.0377178146229458,-1.0604727231649447,bacteroides_uniformis
K15460,-0.6585947458706348,0.38605180495322816,-0.7486616029735922,bacteroides_uniformis
K15461,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K15532,-2.5240861616200094,1.1501821443971936,0.6706311215766663,bacteroides_uniformis
K15633,-0.9221188605399409,0.46421520536162375,0.22162736893630236,bacteroides_uniformis
K15635,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K15719,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K15721,-0.9221188605399409,0.46421520536162375,0.22162736893630236,bacteroides_uniformis
K15725,-0.922118860539941,0.4642152053616237,0.2216273689363024,bacteroides_uniformis
K15726,-0.922118860539941,0.4642152053616237,0.2216273689363024,bacteroides_uniformis
K15727,-0.922118860539941,0.4642152053616237,0.2216273689363024,bacteroides_uniformis
K15738,-0.30469415573707087,-1.528440517987536,0.1319244023133717,bacteroides_uniformis
K15773,-4.391716766534793,-1.1271913476699973,0.049652627329134724,bacteroides_uniformis
K15779,-0.9221188605399409,0.46421520536162375,0.22162736893630236,bacteroides_uniformis
K15789,-1.497511825588203,0.6700334798294991,-0.4536477371265384,bacteroides_uniformis
K15876,-4.299049448832784,0.032512332170154055,1.060856713168689,bacteroides_uniformis
K15894,-2.3099788840823514,-1.5360496471768141,-0.08591921144203823,bacteroides_uniformis
K15897,-2.5238641642538453,-2.248306747054386,-0.49379975488930283,bacteroides_uniformis
K15898,-2.631240003518114,-2.3237442993211497,-0.8509620613646786,bacteroides_uniformis
K15899,-4.921363074933889,-1.9226287887125695,1.0953934394673406,bacteroides_uniformis
K15913,-5.5456928274518,-1.1440517759408222,-0.42199843083317107,bacteroides_uniformis
K15915,-3.1386386859078486,-0.05577606939020168,-0.5064282936964959,bacteroides_uniformis
K15921,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K15923,-0.6585947458706348,0.38605180495322816,-0.7486616029735922,bacteroides_uniformis
K15924,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K15973,-3.6810691565178733,0.41195990048436487,1.1947105978604757,bacteroides_uniformis
K15977,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K15987,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16011,-6.281813632743722,-1.1008274787873515,-0.39612961156627136,bacteroides_uniformis
K16028,-0.9221188605399406,0.46421520536162375,0.2216273689363023,bacteroides_uniformis
K16044,-0.6585947458706347,0.38605180495322816,-0.7486616029735922,bacteroides_uniformis
K16053,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16055,-1.705060047428891,0.7559067606386346,0.39892299622215605,bacteroides_uniformis
K16066,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16089,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16092,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16150,-0.9221188605399409,0.46421520536162375,0.22162736893630236,bacteroides_uniformis
K16153,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16165,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16191,-6.078046232006327,-2.3624256767992895,1.2942482615789475,bacteroides_uniformis
K16211,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16212,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16213,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16327,-0.6585947458706346,0.3860518049532281,-0.7486616029735921,bacteroides_uniformis
K16363,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16365,-1.726250820874153,-0.551826645175495,-0.357702407380116,bacteroides_uniformis
K16554,-1.189247293807264,0.5537855926322864,-1.2404092545536383,bacteroides_uniformis
K16555,-5.016181478053972,0.48542936746915344,0.5090248661687516,bacteroides_uniformis
K16557,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16559,-1.497511825588203,0.6700334798294995,-0.4536477371265384,bacteroides_uniformis
K16560,-5.460230771293949,-2.1311880558395377,-0.11836156365799744,bacteroides_uniformis
K16566,-1.7805552645629386,0.7886208707647188,-0.9269396585565841,bacteroides_uniformis
K16568,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16639,-7.17369423335149,2.5150344438869263,2.1034966135699027,bacteroides_uniformis
K16692,-0.6585947458706348,0.38605180495322816,-0.7486616029735922,bacteroides_uniformis
K16695,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16699,-1.189247293807264,0.5537855926322864,-1.2404092545536383,bacteroides_uniformis
K16702,-6.139760962852709,-1.5131568417105214,0.35918407664696067,bacteroides_uniformis
K16870,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16898,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16899,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K16921,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K17103,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K17256,-6.4159096854577085,2.0068318458112806,0.5497474699475078,bacteroides_uniformis
K17450,-0.922118860539941,0.4642152053616237,0.2216273689363024,bacteroides_uniformis
K17570,-2.0149331852945545,0.8950541050045735,-0.22791518230537808,bacteroides_uniformis
K17641,-6.268571464052532,-1.7437066840028126,-0.9680117346372055,bacteroides_uniformis
K17680,-3.156236813440509,0.5344042105224869,0.366781044713131,bacteroides_uniformis
K17686,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K17713,-1.1029869228996667,-0.9955954154791242,-0.6038543388693618,bacteroides_uniformis
K17716,-4.030882740219087,-1.4715154031686593,0.479753145025557,bacteroides_uniformis
K17734,-0.30469415573707076,-1.528440517987536,0.13192440231337163,bacteroides_uniformis
K17810,-7.084835982911198,0.6644822595144314,0.038933225489310094,bacteroides_uniformis
K17828,-0.6306592681751606,-2.153980420740277,0.17441975584314684,bacteroides_uniformis
K17836,-6.503770783735908,-2.7176589422944173,-0.27051312839884933,bacteroides_uniformis
K17948,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18009,-6.587888310668484,-1.1069647691232893,-0.8242941158240669,bacteroides_uniformis
K18138,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18139,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18189,-2.184069465621413,-2.377107197917278,0.5470468309211514,bacteroides_uniformis
K18220,-5.148763081328408,-3.739570682071122,-1.0881882368372384,bacteroides_uniformis
K18234,-3.606204734552302,1.784819705638668,0.19521337305379985,bacteroides_uniformis
K18302,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18303,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18332,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18353,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18367,-0.9221188605399409,0.46421520536162375,0.22162736893630236,bacteroides_uniformis
K18369,-1.7805552645629388,0.7886208707647187,-0.9269396585565842,bacteroides_uniformis
K18430,-6.402060363669903,-2.791545042730072,-0.9065307758110526,bacteroides_uniformis
K18431,-6.914808100135686,-2.4246593959579195,-0.6895904524388893,bacteroides_uniformis
K18534,-3.274726779846248,1.578693512783319,0.43483488862414654,bacteroides_uniformis
K18537,-1.8903521403651495,-1.5718135016056975,-0.28507743376097505,bacteroides_uniformis
K18555,-3.4862949049850944,0.2435491881631635,0.55882320943544,bacteroides_uniformis
K18574,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18577,-5.476962260748345,0.9182545260634936,-0.4684960660432496,bacteroides_uniformis
K18578,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18581,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18650,-5.976067198869027,1.3874850344386942,0.5877361728652246,bacteroides_uniformis
K18672,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18676,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18682,-0.6585947458706348,0.38605180495322816,-0.7486616029735922,bacteroides_uniformis
K18691,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18704,-0.6585947458706348,0.38605180495322816,-0.7486616029735922,bacteroides_uniformis
K18707,-0.9221188605399409,0.46421520536162375,0.22162736893630236,bacteroides_uniformis
K18764,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18785,-0.9221188605399409,0.46421520536162375,0.22162736893630236,bacteroides_uniformis
K18797,-1.4975118255882032,0.6700334798294991,-0.45364773712653833,bacteroides_uniformis
K18799,-5.366323232878439,-2.543582111672056,0.1444597251416142,bacteroides_uniformis
K18809,-7.0172036375006215,1.5307330414435456,1.330400853670414,bacteroides_uniformis
K18814,-3.708137298665383,0.9731161430317915,-0.4489869410776973,bacteroides_uniformis
K18828,-3.970853670530744,0.6634172888290235,0.4391324226958613,bacteroides_uniformis
K18896,-7.467790979674331,2.4363981200770293,0.7907997190577216,bacteroides_uniformis
K18898,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18904,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18930,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18954,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K18997,-0.3046941557370708,-1.5284405179875358,0.1319244023133717,bacteroides_uniformis
K19002,-6.6928594180375915,-1.011984766819159,-0.16658421404591026,bacteroides_uniformis
K19003,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19005,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19036,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19049,-3.7470435593529037,1.8751383155629053,1.228831865035498,bacteroides_uniformis
K19050,-7.257333289280006,2.409344243641106,1.4982976132817183,bacteroides_uniformis
K19051,-7.055675213232399,2.2184776076882655,1.3573990966058427,bacteroides_uniformis
K19052,-6.6244061324476675,1.8104336333834787,0.6920588416643123,bacteroides_uniformis
K19068,-4.364268561038405,-1.7628775697859793,0.7075235381464595,bacteroides_uniformis
K19092,-3.9558791080483027,-2.1521300523977174,0.42901899641131597,bacteroides_uniformis
K19158,-5.9201162824057745,-2.495420390758245,-1.1374174646168924,bacteroides_uniformis
K19181,-1.497511825588203,0.6700334798294991,-0.4536477371265384,bacteroides_uniformis
K19223,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19239,-2.326513533365503,1.047462373846131,-1.0533751064696353,bacteroides_uniformis
K19265,-0.6585947458706348,0.3860518049532282,-0.7486616029735922,bacteroides_uniformis
K19270,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19271,-1.497511825588203,0.6700334798294991,-0.4536477371265384,bacteroides_uniformis
K19285,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19286,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19294,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19296,-1.1029869228996665,-0.995595415479124,-0.6038543388693618,bacteroides_uniformis
K19302,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19304,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19334,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19341,-2.9100330626711215,-0.6667052133905695,-0.2548145979434763,bacteroides_uniformis
K19353,-0.6306592681751606,-2.153980420740277,0.17441975584314684,bacteroides_uniformis
K19354,-6.974770475298073,-1.1230401717158935,0.9278117898448043,bacteroides_uniformis
K19355,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19418,-5.732062388570898,0.46052634030640366,-0.29677205371712395,bacteroides_uniformis
K19419,-5.0242398210052075,-1.6369005830997432,-0.10610652457686172,bacteroides_uniformis
K19423,-4.924118957643709,0.6143458055602995,0.1314114191414166,bacteroides_uniformis
K19424,-7.418899297657597,2.0680408334691585,-0.5084754423866438,bacteroides_uniformis
K19427,-0.6585947458706348,0.38605180495322816,-0.7486616029735922,bacteroides_uniformis
K19429,-6.090324527256282,0.8018449444386717,0.992393315395576,bacteroides_uniformis
K19430,-1.4658367508102335,-0.7398396645346947,-1.097645226212752,bacteroides_uniformis
K19575,-0.6585947458706348,0.3860518049532282,-0.7486616029735922,bacteroides_uniformis
K19586,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19611,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19693,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19694,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19701,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19755,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19788,-0.6585947458706348,0.38605180495322816,-0.7486616029735922,bacteroides_uniformis
K19789,-6.16123048862925,-0.9707431682597092,0.721299053040918,bacteroides_uniformis
K19802,-0.9221188605399409,0.46421520536162375,0.22162736893630236,bacteroides_uniformis
K19824,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19955,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K19997,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K20035,-0.3046941557370708,-1.5284405179875358,0.1319244023133717,bacteroides_uniformis
K20074,-3.712653294709752,0.9767427400791645,0.6947638222271215,bacteroides_uniformis
K20156,-2.160293418467257,-0.23106101343639485,-0.15909127153105704,bacteroides_uniformis
K20170,-5.353634489156725,-0.6644197135226184,-0.19423066213708554,bacteroides_uniformis
K20265,-0.9221188605399409,0.46421520536162375,0.22162736893630236,bacteroides_uniformis
K20285,-5.8435612438087485,-2.119592150287151,-0.22248079479407043,bacteroides_uniformis
K20344,-6.67030442121251,2.040833892474967,1.7322870964718058,bacteroides_uniformis
K20429,-6.701900502018509,0.46387513175187906,1.4402362746016535,bacteroides_uniformis
K20480,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K20499,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K20509,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K20525,-6.798932105500521,2.1619673269462027,1.827270100942065,bacteroides_uniformis
K20534,-1.9080947539326367,-0.418513909984218,0.45795351395555245,bacteroides_uniformis
K20742,-0.9221188605399409,0.46421520536162375,0.22162736893630236,bacteroides_uniformis
K20777,-0.6585947458706347,0.38605180495322816,-0.7486616029735922,bacteroides_uniformis
K20968,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K20971,-0.9221188605399409,0.46421520536162375,0.22162736893630236,bacteroides_uniformis
K20974,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K20997,-5.165528769699173,-2.132151715754926,0.31004610007829936,bacteroides_uniformis
K21001,-5.02052908061717,-2.266416343947733,0.20276249742583918,bacteroides_uniformis
K21005,-7.144288341772939,1.9646626362366573,-0.603026059141826,bacteroides_uniformis
K21027,-1.7805552645629383,0.7886208707647187,-0.9269396585565843,bacteroides_uniformis
K21029,-5.27610133410627,-1.588864532607655,-0.24955783973726597,bacteroides_uniformis
K21063,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21064,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21071,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21089,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21147,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21162,-6.0057128039248315,-2.4232830975481523,-0.11532986465175654,bacteroides_uniformis
K21210,-6.483177428629024,-2.732576400253932,-0.8701446258827197,bacteroides_uniformis
K21211,-6.195573281813687,-1.8081475669133964,0.008707998072654979,bacteroides_uniformis
K21363,-6.436850796553864,-0.7138921908357244,0.9190296269786188,bacteroides_uniformis
K21397,-4.360469489213425,0.6348559300687796,1.1002436075390813,bacteroides_uniformis
K21469,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21478,-6.530173864277502,-1.5131961205319584,-0.2558256546370603,bacteroides_uniformis
K21479,-0.9221188605399411,0.46421520536162375,0.2216273689363024,bacteroides_uniformis
K21498,-5.509927346809105,1.6760303956973837,-0.4461738843616383,bacteroides_uniformis
K21528,-6.282195324186259,-2.8792775997602913,-0.961647269162125,bacteroides_uniformis
K21556,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21557,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21562,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21563,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21571,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21572,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21573,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21574,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21575,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21591,-6.2794297436637025,-2.1934999196643625,0.06297543229101403,bacteroides_uniformis
K21636,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21681,-5.553627550490644,-1.7731164688720857,-0.41664113171761574,bacteroides_uniformis
K21739,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21741,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K21900,-2.354244119270265,-3.835395537514305,0.6070211867623994,bacteroides_uniformis
K21908,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K22041,-6.596641785318722,-0.1517574326736505,-0.21910038035976293,bacteroides_uniformis
K22106,-2.7514748514697014,0.21885855505754903,0.14251187464893067,bacteroides_uniformis
K22108,-0.6585947458706348,0.38605180495322816,-0.7486616029735922,bacteroides_uniformis
K22132,-1.3219049428973835,-0.8421944195039672,0.3024332621714325,bacteroides_uniformis
K22214,-0.9221188605399412,0.4642152053616238,0.2216273689363024,bacteroides_uniformis
K22230,-5.888190032765986,-2.522359651725055,-0.19288243518299802,bacteroides_uniformis
K22278,-0.6585947458706348,0.38605180495322816,-0.7486616029735922,bacteroides_uniformis
K22300,-7.104450185688907,-0.6402142669793172,0.04884111904022513,bacteroides_uniformis
K22347,-0.922118860539941,0.4642152053616237,0.2216273689363024,bacteroides_uniformis
K22391,-0.6585947458706347,0.38605180495322816,-0.7486616029735922,bacteroides_uniformis
K22431,-0.3046941557370708,-1.5284405179875358,0.1319244023133717,bacteroides_uniformis
K22432,-0.3046941557370708,-1.5284405179875358,0.1319244023133717,bacteroides_uniformis
K22441,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K22452,-0.9221188605399409,0.46421520536162375,0.22162736893630236,bacteroides_uniformis
K22522,-1.9526445679372677,-0.38561254204307704,-0.830189375358556,bacteroides_uniformis
K22585,-5.6880693850138435,-3.323798032675807,-1.2568896098123727,bacteroides_uniformis
K22708,-5.772923598445807,-1.570462051836779,0.4406016826915708,bacteroides_uniformis
K22719,-0.9221188605399409,0.46421520536162375,0.22162736893630236,bacteroides_uniformis
K22721,-5.823636693007608,0.8759426296056442,0.47738822477788284,bacteroides_uniformis
K22723,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K22905,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K22934,-4.141277448330753,-0.11418183918063575,0.9605387515680412,bacteroides_uniformis
K23002,-1.4975118255882032,0.6700334798294993,-0.45364773712653844,bacteroides_uniformis
K23103,-6.04474610607836,-2.390430846996348,-0.08970036202778693,bacteroides_uniformis
K23147,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K23189,-6.269496367042947,-0.1101030632304724,0.7991307522380001,bacteroides_uniformis
K23237,-6.874527069658685,1.7079565478614014,1.2299612370565567,bacteroides_uniformis
K23242,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K23351,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K23352,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K23424,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K23514,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K23617,-0.9221188605399406,0.46421520536162375,0.2216273689363023,bacteroides_uniformis
K23779,-1.4734632259151739,-1.4628075087260528,0.3383000942489889,bacteroides_uniformis
K23976,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
K23988,-0.9221188605399407,0.4642152053616237,0.22162736893630233,bacteroides_uniformis
K23997,-1.4734632259151743,-1.4628075087260521,0.3383000942489889,bacteroides_uniformis
K23999,-6.1115963628636205,-0.09819515898414889,0.6855510250361211,bacteroides_uniformis
K24012,1.280549155149818,0.07600289881039558,0.03022776381329615,bacteroides_uniformis
