effect,component,term,estimate,std.error,statistic,p.value,species,annotation,logOR,SE,OR,CI_low,CI_high,p_adj
fixed,cond,host_type_2domestic,0.4109184890070862,0.7176139749106872,0.5726177351245539,0.56690354880835,enterococcus_faecalis,K12984,0.4109184890070862,0.7176139749106872,1.5082024164711603,0.3694998657887637,6.156090271355707,0.7584550298426996
fixed,cond,host_type_2domestic,-1.5046563681401384,0.7082940880400245,-2.1243384542482766,0.03364185239230013,enterococcus_faecalis,K06904,-1.5046563681401384,0.7082940880400245,0.2220935991572699,0.055414566825737636,0.8901191439742608,0.1360461723117192
fixed,cond,host_type_2domestic,1.8508480707080524,0.9991415103454714,1.85243836988425,0.06396289978300605,enterococcus_faecalis,K06919,1.8508480707080524,0.9991415103454714,6.365215386961301,0.89810410319132,45.11277342842507,0.19780123630374982
fixed,cond,host_type_2domestic,1.6220565310143242,0.7310039218613988,2.2189436780092575,0.026490556491043447,enterococcus_faecalis,K07451,1.6220565310143242,0.7310039218613988,5.063492846414393,1.2083899384631505,21.217455549404658,0.11745210588799987
fixed,cond,host_type_2domestic,2.28403862228464,0.8982570741237454,2.5427449313580213,0.010998548549051603,enterococcus_faecalis,K07741,2.28403862228464,0.8982570741237454,9.816244567469779,1.6878486958597176,57.089629920470436,0.06575564830507212
fixed,cond,host_type_2domestic,-0.4795167787022802,0.6612318520993132,-0.7251870537994887,0.4683372840101667,enterococcus_faecalis,K19158,-0.4795167787022802,0.6612318520993132,0.6190824733752092,0.16939344230519568,2.2625616648715505,0.6732348457646147
fixed,cond,host_type_2domestic,-1.4242273708518678,1.1397254228450888,-1.24962323582866,0.21143721100722707,enterococcus_faecalis,K00571,-1.4242273708518678,1.1397254228450888,0.24069435886234217,0.02578172942791474,2.2470864318910713,0.4371286160149414
fixed,cond,host_type_2domestic,37.72381267857951,NA,NA,NA,enterococcus_faecalis,K07317,37.72381267857951,NA,24168165299642448,NA,NA,NA
fixed,cond,host_type_2domestic,-1.2448367224253671,0.6769905135209818,-1.8387801565358066,0.06594752804982519,enterococcus_faecalis,K03892,-1.2448367224253671,0.6769905135209818,0.2879879262622862,0.07640263232202084,1.0855260238062219,0.20223908601946394
fixed,cond,host_type_2domestic,38.22880867304141,NA,NA,NA,enterococcus_faecalis,K07487,38.22880867304141,NA,40046139550952664,NA,NA,NA
fixed,cond,host_type_2domestic,-2.1760398912301113,0.8410940183747174,-2.5871541631397736,0.009677228487092506,enterococcus_faecalis,K15773,-2.1760398912301113,0.8410940183747174,0.11349007495324438,0.02182751023785849,0.5900809103987249,0.06247754532017618
fixed,cond,host_type_2domestic,0.7648518009125707,0.8211910191014665,0.9313932850233295,0.35165016311628616,enterococcus_faecalis,K03580,0.7648518009125707,0.8211910191014665,2.1486759192479887,0.4296937228485471,10.744416221280156,0.5845029532604212
fixed,cond,host_type_2domestic,-1.989956643333268,0.6718765935655738,-2.9617889094376557,0.003058573956200565,enterococcus_faecalis,K20283,-1.989956643333268,0.6718765935655738,0.1367013522320106,0.036631939077574754,0.5101356950416022,0.028934430017523445
fixed,cond,host_type_2domestic,-2.49836690116553,1.1046163274353016,-2.2617508352119318,0.023712801994760044,enterococcus_faecalis,K07458,-2.49836690116553,1.1046163274353016,0.082219161059920165,0.00943419048552788,0.7165416530190876,0.1090788891758962
fixed,cond,host_type_2domestic,-0.41305755670176797,1.1786140004506942,-0.3504604192244598,0.7259931897614229,enterococcus_faecalis,K20331,-0.41305755670176797,1.1786140004506942,0.6616242008251123,0.06566816659761165,6.666039358153625,0.884653953086767
fixed,cond,host_type_2domestic,0.17928084773208453,0.6068339097948069,0.2954364362939211,0.7676605026479438,enterococcus_faecalis,K03741,0.17928084773208453,0.6068339097948069,1.1963566910541616,0.36417760101319563,3.9301410307719657,0.9157684234255445
fixed,cond,host_type_2domestic,-32.01905760576747,NA,NA,NA,enterococcus_faecalis,K09144,-32.01905760576747,NA,1.2425102098638953e-14,NA,NA,NA
fixed,cond,host_type_2domestic,1.0439642068029134,0.8938214327350665,1.167978489404102,0.24281544170764727,enterococcus_faecalis,K10421,1.0439642068029134,0.8938214327350665,2.8404548755728705,0.49266502351979663,16.376611926950577,0.46783289292363456
fixed,cond,host_type_2domestic,1.8050271246144773,1.3436083134038936,1.3434176512659606,0.17913677448024073,enterococcus_faecalis,K08217,1.8050271246144773,1.3436083134038936,6.080136367638587,0.436727796330168,84.64782539541707,0.3900729763830094
fixed,cond,host_type_2domestic,-0.5297208938886948,0.6871267997710082,-0.7709216029199116,0.4407534015055703,enterococcus_faecalis,K15915,-0.5297208938886948,0.6871267997710082,0.5887692758508989,0.15312672668448668,2.263806375880109,0.65139458535763
fixed,cond,host_type_2domestic,-0.8272220579371835,1.3447488123649958,-0.6151498706158786,0.5384557498669308,enterococcus_faecalis,K17716,-0.8272220579371835,1.3447488123649958,0.4372622900224123,0.031337816050470625,6.101200861212307,0.7338952442630761
fixed,cond,host_type_2domestic,0.21334014981013555,0.627484018123004,0.33999296181008876,0.7338618282143928,enterococcus_faecalis,K19068,0.21334014981013555,0.627484018123004,1.2378056189897764,0.36184891154201854,4.234261045233919,0.8883915948835367
fixed,cond,host_type_2domestic,-0.4812748179033926,0.691827118255868,-0.6956576364290422,0.4866432618223648,enterococcus_faecalis,K19429,-0.4812748179033926,0.691827118255868,0.6179950582575692,0.15925382440998267,2.3981709289917452,0.6941268230644584
fixed,cond,host_type_2domestic,5832.891014196383,NA,NA,NA,enterococcus_faecalis,K19430,5832.891014196383,NA,Inf,NA,NA,NA
fixed,cond,host_type_2domestic,2320.4336756115713,NA,NA,NA,enterococcus_faecalis,K24258,2320.4336756115713,NA,Inf,NA,NA,NA
