effect,component,term,estimate,std.error,statistic,p.value,species,annotation,logOR,SE,OR,CI_low,CI_high,p_adj
fixed,cond,host_type_2wild,1.044544519481355,1.224927073830587,0.8527401686166177,0.39380341001793634,parabacteroides_goldsteinii,K03427,1.044544519481355,1.224927073830587,2.8421037059220127,0.25760894905717036,31.35587294144433,0.6920687146469059
fixed,cond,host_type_2wild,0.6154212432023031,1.1045980904926103,0.5571449457493157,0.5774284011241476,parabacteroides_goldsteinii,K03686,0.6154212432023031,1.1045980904926103,1.8504359189574617,0.21233479799564242,16.126010067545394,0.8466196228002
fixed,cond,host_type_2wild,-124.83900789668172,NA,NA,NA,parabacteroides_goldsteinii,K03783,-124.83900789668172,NA,6.068868735850449e-55,NA,NA,NA
fixed,cond,host_type_2wild,3800.050442672476,NA,NA,NA,parabacteroides_goldsteinii,K06909,3800.050442672476,NA,Inf,NA,NA,NA
fixed,cond,host_type_2wild,1.800927547614487,1.2550938850127948,1.4348946872577009,0.1513171098627062,parabacteroides_goldsteinii,K06997,1.800927547614487,1.2550938850127948,6.055261403682545,0.5173392309134008,70.87456058994526,0.40515953377959274
fixed,cond,host_type_2wild,-0.37020620944168214,1.433167591112054,-0.25831327176078817,0.7961651443766816,parabacteroides_goldsteinii,K07486,-0.37020620944168214,1.433167591112054,0.6905919093814917,0.04161832566088563,11.459307353909194,0.9824480604510853
fixed,cond,host_type_2wild,0.11730531528278074,1.7245701677832475,0.06802003042506778,0.9457696892375327,parabacteroides_goldsteinii,K07487,0.11730531528278074,1.7245701677832475,1.1244626929311823,0.03827906210651076,33.031539390276386,0.9998684398443228
fixed,cond,host_type_2wild,-1.640025655030202,1.1088219261117218,-1.4790703686580577,0.13912150865927894,parabacteroides_goldsteinii,K07493,-1.640025655030202,1.1088219261117218,0.19397506579088475,0.022074843318451866,1.7044889336599305,0.3796032827601786
fixed,cond,host_type_2wild,-44.06888758174624,NA,NA,NA,parabacteroides_goldsteinii,K07497,-44.06888758174624,NA,7.263154787151173e-20,NA,NA,NA
fixed,cond,host_type_2wild,2.731623829561703,1.482480981277519,1.8426029500950107,0.06538700288598948,parabacteroides_goldsteinii,K09144,2.731623829561703,1.482480981277519,15.35780524111307,0.8402642160030537,280.700019508034,0.22692739133746992
fixed,cond,host_type_2wild,0.7541978798230542,1.0438486136289122,0.7225165315889103,0.46997696521358334,parabacteroides_goldsteinii,K12063,0.7541978798230542,1.0438486136289122,2.1259056074899454,0.27479074372243795,16.446968302987116,0.7702912677292946
fixed,cond,host_type_2wild,-119.86440428997012,NA,NA,NA,parabacteroides_goldsteinii,K15342,-119.86440428997012,NA,8.781134722089735e-53,NA,NA,NA
fixed,cond,host_type_2wild,-56.099785466544475,NA,NA,NA,parabacteroides_goldsteinii,K16566,-56.099785466544475,NA,4.32685892939525e-25,NA,NA,NA
fixed,cond,host_type_2wild,2.731623829561703,1.482480981277519,1.8426029500950107,0.06538700288598948,parabacteroides_goldsteinii,K18234,2.731623829561703,1.482480981277519,15.35780524111307,0.8402642160030537,280.700019508034,0.22692739133746992
fixed,cond,host_type_2wild,-0.6551340153341494,0.8904324597372187,-0.7357481279686168,0.4618839943685134,parabacteroides_goldsteinii,K18369,-0.6551340153341494,0.8904324597372187,0.5193724540498692,0.09068333862010056,2.974611986396276,0.7702912677292946
fixed,cond,host_type_2wild,2.0248883570851235,1.002521912069518,2.019794612673475,0.04340469619785045,parabacteroides_goldsteinii,K18831,2.0248883570851235,1.002521912069518,7.575265172740657,1.0617785818640124,54.045771328891895,0.1742053347400214
fixed,cond,host_type_2wild,0.8363955649731359,1.5274742402362305,0.547567705523979,0.5839887691975183,parabacteroides_goldsteinii,K22721,0.8363955649731359,1.5274742402362305,2.308032811516598,0.11561911914520906,46.0738284327082,0.8486875046925517
