reference,querry,ani,alignment_coverage,primary_cluster
EHM013277.fna,EHM071389.fna,0.984805,0.5915678524374176,1
EHM013277.fna,EHM079037.fna,0.986817,0.8379446640316206,1
EHM013277.fna,GCA_001672265.1.fna,0.985243,0.8642951251646904,1
EHM013277.fna,GCA_003472365.1.fna,0.974607,0.8695652173913043,1
EHM013277.fna,GCA_009497135.1.fna,0.976455,0.8748353096179183,1
EHM013277.fna,GCA_014334715.1.fna,0.9890049999999999,0.9038208168642952,1
EHM013277.fna,GCA_014830215.1.fna,0.9858540000000001,0.8326745718050066,1
EHM013277.fna,GCA_015551225.1.fna,0.987492,0.8959156785243741,1
EHM013277.fna,GCA_015552555.1.fna,0.975407,0.8787878787878788,1
EHM013277.fna,GCA_015666905.1.fna,0.984291,0.8722002635046113,1
EHM013277.fna,GCA_015667015.1.fna,0.9732569999999999,0.8827404479578392,1
EHM013277.fna,GCA_015667075.1.fna,0.977071,0.8840579710144928,1
EHM013277.fna,GCA_018381915.1.fna,0.978163,0.857707509881423,1
EHM013277.fna,GCA_018916825.1.fna,0.9771420000000001,0.8682476943346509,1
EHM013277.fna,GCA_020553675.1.fna,0.9795910000000001,0.8537549407114624,1
EHM013277.fna,GCA_020782925.1.fna,0.985709,0.8998682476943346,1
EHM013277.fna,GCA_022794425.1.fna,0.985792,0.8511198945981555,1
EHM013277.fna,GCA_024461915.1.fna,0.9740730000000001,0.8919631093544137,1
EHM013277.fna,GCA_024461935.1.fna,0.974388,0.8906455862977603,1
EHM013277.fna,GCA_025128595.1.fna,0.9773900000000001,0.8603425559947299,1
EHM013277.fna,GCA_030480465.1.fna,0.985444,0.9169960474308301,1
EHM013277.fna,GCA_030545485.1.fna,0.986011,0.8656126482213439,1
EHM013277.fna,GCA_039060945.1.fna,0.983965,0.8748353096179183,1
EHM013277.fna,GCA_039061015.1.fna,0.984173,0.8748353096179183,1
EHM013277.fna,GCA_040516025.1.fna,0.98627,0.8945981554677207,1
EHM013277.fna,GCA_050408585.1.fna,0.976524,0.8722002635046113,1
EHM013277.fna,GCA_902364565.1.fna,0.974607,0.8695652173913043,1
EHM013277.fna,GCA_905210045.1.fna,0.984051,0.8945981554677207,1
EHM013277.fna,GCA_937924215.1.fna,0.983634,0.8972332015810277,1
EHM013277.fna,GCA_947347755.1.fna,0.98539,0.7457180500658761,1
EHM013277.fna,GCA_948496745.1.fna,0.986692,0.8076416337285902,1
EHM013277.fna,GCA_948514765.1.fna,0.9871169999999999,0.7509881422924901,1
EHM013277.fna,GCA_948544615.1.fna,0.98675,0.836627140974967,1
EHM013277.fna,GCA_948619675.1.fna,0.983263,0.7654808959156785,1
EHM013277.fna,GCA_948622745.1.fna,0.984682,0.7562582345191041,1
EHM013277.fna,GCA_948644855.1.fna,0.985372,0.7984189723320159,1
EHM013277.fna,GCA_948654415.1.fna,0.985557,0.857707509881423,1
EHM013277.fna,GCA_948672875.1.fna,0.984786,0.7575757575757576,1
EHM013277.fna,GCA_948674145.1.fna,0.9858880000000001,0.8511198945981555,1
EHM013277.fna,GCA_948700895.1.fna,0.9857980000000001,0.8603425559947299,1
EHM013277.fna,GCA_948741555.1.fna,0.9847480000000001,0.8708827404479579,1
EHM013277.fna,GCA_948748415.1.fna,0.985072,0.8616600790513834,1
EHM013277.fna,GCA_948777995.1.fna,0.9863649999999999,0.836627140974967,1
EHM013277.fna,GCA_948850205.1.fna,0.985552,0.7457180500658761,1
EHM013277.fna,GCA_948896515.1.fna,0.985634,0.8537549407114624,1
EHM013277.fna,GCA_948995465.1.fna,0.984641,0.857707509881423,1
EHM013277.fna,GCA_949006045.1.fna,0.9859180000000001,0.6956521739130435,1
EHM013277.fna,GCA_949028585.1.fna,0.98417,0.8616600790513834,1
EHM013277.fna,GCA_949428005.1.fna,0.985202,0.6982872200263505,1
EHM013277.fna,GCA_949439745.1.fna,0.985578,0.7852437417654808,1
EHM013277.fna,GCA_949444485.1.fna,0.9862569999999999,0.7430830039525692,1
EHM013277.fna,GCA_949460315.1.fna,0.984589,0.7206851119894598,1
EHM013277.fna,GCA_949462505.1.fna,0.982799,0.616600790513834,1
EHM013277.fna,GCA_949470665.1.fna,0.9845440000000001,0.689064558629776,1
EHM013277.fna,GCA_949840595.1.fna,0.9875060000000001,0.7905138339920948,1
EHM013277.fna,GCA_958421465.1.fna,0.9845869999999999,0.8260869565217391,1
EHM013277.fna,GCF_001672265.1.fna,0.985243,0.8642951251646904,1
EHM013277.fna,GCF_003472365.1.fna,0.974607,0.8695652173913043,1
EHM013277.fna,GCF_009497135.1.fna,0.976455,0.8748353096179183,1
EHM013277.fna,GCF_014334715.1.fna,0.9890049999999999,0.9038208168642952,1
EHM013277.fna,GCF_014830215.1.fna,0.9858540000000001,0.8326745718050066,1
EHM013277.fna,GCF_015551225.1.fna,0.987492,0.8959156785243741,1
EHM013277.fna,GCF_015552555.1.fna,0.975407,0.8787878787878788,1
EHM013277.fna,GCF_015666905.1.fna,0.984291,0.8722002635046113,1
EHM013277.fna,GCF_015667015.1.fna,0.9732569999999999,0.8827404479578392,1
EHM013277.fna,GCF_015667075.1.fna,0.977071,0.8840579710144928,1
EHM013277.fna,GCF_018916825.1.fna,0.9771420000000001,0.8682476943346509,1
EHM013277.fna,GCF_020553675.1.fna,0.9795910000000001,0.8537549407114624,1
EHM013277.fna,GCF_020782925.1.fna,0.985709,0.8998682476943346,1
EHM013277.fna,GCF_021961665.1.fna,0.987212,0.8959156785243741,1
EHM013277.fna,GCF_024461915.1.fna,0.9740730000000001,0.8919631093544137,1
EHM013277.fna,GCF_024461935.1.fna,0.974388,0.8906455862977603,1
EHM013277.fna,GCF_025128595.1.fna,0.9773900000000001,0.8603425559947299,1
EHM013277.fna,GCF_027661125.1.fna,0.992648,0.9499341238471674,1
EHM013277.fna,GCF_027672645.1.fna,0.9832609999999999,0.8893280632411067,1
EHM013277.fna,GCF_027672665.1.fna,0.975665,0.8656126482213439,1
EHM013277.fna,GCF_027672695.1.fna,0.974376,0.8735177865612648,1
EHM013277.fna,GCF_027672725.1.fna,0.9796720000000001,0.8708827404479579,1
EHM013277.fna,GCF_027672785.1.fna,0.97391,0.8814229249011858,1
EHM013277.fna,GCF_027672865.1.fna,0.9740770000000001,0.8774703557312253,1
EHM013277.fna,GCF_027672965.1.fna,0.9735280000000001,0.8735177865612648,1
EHM013277.fna,GCF_027673065.1.fna,0.9854120000000001,0.8814229249011858,1
EHM013277.fna,GCF_027673085.1.fna,0.973631,0.8814229249011858,1
EHM013277.fna,GCF_027673155.1.fna,0.973463,0.8787878787878788,1
EHM013277.fna,GCF_027673225.1.fna,0.973776,0.8801054018445322,1
EHM013277.fna,GCF_027673305.1.fna,0.973755,0.8695652173913043,1
EHM013277.fna,GCF_027673485.1.fna,0.975452,0.8695652173913043,1
EHM013277.fna,GCF_027674205.1.fna,0.979468,0.8735177865612648,1
EHM013277.fna,GCF_027674325.1.fna,0.979372,0.8748353096179183,1
EHM013277.fna,GCF_027674405.1.fna,0.9792780000000001,0.8695652173913043,1
EHM013277.fna,GCF_027674685.1.fna,0.979382,0.8656126482213439,1
EHM013277.fna,GCF_027676035.1.fna,0.987569,0.8906455862977603,1
EHM013277.fna,GCF_027676135.1.fna,0.980699,0.8748353096179183,1
EHM013277.fna,GCF_027676165.1.fna,0.984411,0.8998682476943346,1
EHM013277.fna,GCF_027679985.1.fna,0.9846729999999999,0.8669301712779973,1
EHM013277.fna,GCF_027688475.1.fna,0.9787980000000001,0.855072463768116,1
EHM013277.fna,GCF_030480465.1.fna,0.985444,0.9169960474308301,1
EHM013277.fna,GCF_030545485.1.fna,0.986011,0.8656126482213439,1
EHM013277.fna,GCF_039060945.1.fna,0.983965,0.8748353096179183,1
EHM013277.fna,GCF_039061015.1.fna,0.984173,0.8748353096179183,1
EHM013277.fna,GCF_040516025.1.fna,0.98627,0.8945981554677207,1
EHM013277.fna,GCF_050408585.1.fna,0.976524,0.8722002635046113,1
EHM013277.fna,GCF_902364565.1.fna,0.974607,0.8695652173913043,1
EHM013277.fna,GCF_932750895.1.fna,0.985838,0.8998682476943346,1
EHM015868.fna,EHM013277.fna,0.988147,0.8718274111675127,1
EHM015868.fna,EHM015868.fna,1.0,1.0,1
EHM015868.fna,EHM016594.fna,0.991424,0.8223350253807107,1
EHM015868.fna,EHM017294.fna,0.986351,0.883248730964467,1
EHM015868.fna,EHM019886.fna,0.9865600000000001,0.8540609137055838,1
EHM015868.fna,EHM020035.fna,0.989507,0.7855329949238579,1
EHM015868.fna,EHM025059.fna,0.9999790000000001,0.9758883248730964,1
EHM015868.fna,EHM025679.fna,0.987917,0.868020304568528,1
EHM015868.fna,EHM027656.fna,0.982605,0.6307106598984772,1
EHM015868.fna,EHM028200.fna,0.982094,0.7931472081218274,1
EHM015868.fna,EHM028346.fna,0.983796,0.733502538071066,1
EHM015868.fna,EHM028354.fna,0.988715,0.8362944162436549,1
EHM015868.fna,EHM028422.fna,0.988369,0.9187817258883249,1
EHM015868.fna,EHM031001.fna,0.9843850000000001,0.8197969543147208,1
EHM015868.fna,EHM031128.fna,0.9838129999999999,0.8426395939086294,1
EHM015868.fna,EHM031160.fna,0.9839600000000001,0.8375634517766497,1
EHM015868.fna,EHM031663.fna,0.984823,0.8375634517766497,1
EHM015868.fna,EHM034137.fna,0.9865130000000001,0.800761421319797,1
EHM015868.fna,EHM040253.fna,0.979508,0.8705583756345178,1
EHM015868.fna,EHM041306.fna,0.9878709999999999,0.8401015228426396,1
EHM015868.fna,EHM041731.fna,0.986053,0.8895939086294417,1
EHM015868.fna,EHM042508.fna,0.98949,0.8375634517766497,1
EHM015868.fna,EHM043079.fna,0.987963,0.8578680203045685,1
EHM015868.fna,EHM044953.fna,0.985487,0.8705583756345178,1
EHM015868.fna,EHM045744.fna,0.989622,0.7677664974619289,1
EHM015868.fna,EHM045766.fna,0.986473,0.8807106598984772,1
EHM015868.fna,EHM045845.fna,0.9888819999999999,0.8274111675126904,1
EHM015868.fna,EHM046343.fna,0.9867480000000001,0.8781725888324873,1
EHM015868.fna,EHM046444.fna,0.9797060000000001,0.8654822335025381,1
EHM015868.fna,EHM056391.fna,0.9866790000000001,0.733502538071066,1
EHM015868.fna,EHM056528.fna,0.9895999999999999,0.8058375634517766,1
EHM015868.fna,EHM056720.fna,0.990282,0.8312182741116751,1
EHM015868.fna,EHM057270.fna,0.9861610000000001,0.8769035532994924,1
EHM015868.fna,EHM057831.fna,0.986961,0.8223350253807107,1
EHM015868.fna,EHM066565.fna,0.987316,0.8324873096446701,1
EHM015868.fna,EHM066683.fna,0.9904179999999999,0.7360406091370558,1
EHM015868.fna,EHM071389.fna,0.985294,0.5901015228426396,1
EHM015868.fna,EHM079037.fna,0.987587,0.8045685279187818,1
EHM015868.fna,GCA_001672265.1.fna,0.9836879999999999,0.8527918781725888,1
EHM015868.fna,GCA_003472365.1.fna,0.973623,0.8578680203045685,1
EHM015868.fna,GCA_009497135.1.fna,0.9769159999999999,0.8388324873096447,1
EHM015868.fna,GCA_014334715.1.fna,0.986259,0.8794416243654822,1
EHM015868.fna,GCA_014830215.1.fna,0.984791,0.8096446700507615,1
EHM015868.fna,GCA_015551225.1.fna,0.990056,0.8959390862944162,1
EHM015868.fna,GCA_015552555.1.fna,0.972025,0.8540609137055838,1
EHM015868.fna,GCA_015666905.1.fna,0.985133,0.8451776649746193,1
EHM015868.fna,GCA_015667015.1.fna,0.9732989999999999,0.8515228426395939,1
EHM015868.fna,GCA_015667075.1.fna,0.976661,0.8350253807106599,1
EHM015868.fna,GCA_018381915.1.fna,0.977236,0.8286802030456852,1
EHM015868.fna,GCA_018916825.1.fna,0.9776170000000001,0.8375634517766497,1
EHM015868.fna,GCA_020553675.1.fna,0.9802679999999999,0.8413705583756346,1
EHM015868.fna,GCA_020782925.1.fna,0.9877330000000001,0.9073604060913706,1
EHM015868.fna,GCA_022794425.1.fna,0.984819,0.8236040609137056,1
EHM015868.fna,GCA_024461915.1.fna,0.973619,0.8553299492385786,1
EHM015868.fna,GCA_024461935.1.fna,0.973118,0.8616751269035533,1
EHM015868.fna,GCA_025128595.1.fna,0.977522,0.8401015228426396,1
EHM015868.fna,GCA_030480465.1.fna,0.9897119999999999,0.9187817258883249,1
EHM015868.fna,GCA_030545485.1.fna,0.986596,0.8477157360406091,1
EHM015868.fna,GCA_039060945.1.fna,0.982567,0.8591370558375635,1
EHM015868.fna,GCA_039061015.1.fna,0.981944,0.8642131979695431,1
EHM015868.fna,GCA_040516025.1.fna,0.985617,0.8870558375634517,1
EHM015868.fna,GCA_050408585.1.fna,0.975338,0.8527918781725888,1
EHM015868.fna,GCA_902364565.1.fna,0.973623,0.8578680203045685,1
EHM015868.fna,GCA_905210045.1.fna,0.982719,0.8515228426395939,1
EHM015868.fna,GCA_937924215.1.fna,0.98253,0.8553299492385786,1
EHM015868.fna,GCA_947347755.1.fna,0.9837170000000001,0.7233502538071066,1
EHM015868.fna,GCA_948496745.1.fna,0.9839319999999999,0.7804568527918782,1
EHM015868.fna,GCA_948514765.1.fna,0.984229,0.7360406091370558,1
EHM015868.fna,GCA_948544615.1.fna,0.984067,0.8121827411167513,1
EHM015868.fna,GCA_948619675.1.fna,0.9820310000000001,0.7360406091370558,1
EHM015868.fna,GCA_948622745.1.fna,0.983703,0.733502538071066,1
EHM015868.fna,GCA_948644855.1.fna,0.984664,0.7779187817258884,1
EHM015868.fna,GCA_948654415.1.fna,0.984085,0.8248730964467005,1
EHM015868.fna,GCA_948672875.1.fna,0.984737,0.7398477157360406,1
EHM015868.fna,GCA_948674145.1.fna,0.983318,0.8274111675126904,1
EHM015868.fna,GCA_948700895.1.fna,0.9843850000000001,0.8299492385786802,1
EHM015868.fna,GCA_948741555.1.fna,0.984141,0.8350253807106599,1
EHM015868.fna,GCA_948748415.1.fna,0.9842650000000001,0.8312182741116751,1
EHM015868.fna,GCA_948777995.1.fna,0.983946,0.8109137055837563,1
EHM015868.fna,GCA_948850205.1.fna,0.982121,0.7220812182741116,1
EHM015868.fna,GCA_948896515.1.fna,0.9836499999999999,0.8426395939086294,1
EHM015868.fna,GCA_948995465.1.fna,0.983775,0.8477157360406091,1
EHM015868.fna,GCA_949006045.1.fna,0.984409,0.6865482233502538,1
EHM015868.fna,GCA_949028585.1.fna,0.984128,0.8388324873096447,1
EHM015868.fna,GCA_949428005.1.fna,0.983469,0.6789340101522843,1
EHM015868.fna,GCA_949439745.1.fna,0.984721,0.7703045685279187,1
EHM015868.fna,GCA_949444485.1.fna,0.985325,0.7360406091370558,1
EHM015868.fna,GCA_949460315.1.fna,0.983908,0.7055837563451777,1
EHM015868.fna,GCA_949462505.1.fna,0.9824339999999999,0.6053299492385786,1
EHM015868.fna,GCA_949470665.1.fna,0.983355,0.684010152284264,1
EHM015868.fna,GCA_949840595.1.fna,0.9845869999999999,0.7690355329949239,1
EHM015868.fna,GCA_958421465.1.fna,0.985282,0.7893401015228426,1
EHM015868.fna,GCF_001672265.1.fna,0.9836879999999999,0.8527918781725888,1
EHM015868.fna,GCF_003472365.1.fna,0.973623,0.8578680203045685,1
EHM015868.fna,GCF_009497135.1.fna,0.9769159999999999,0.8388324873096447,1
EHM015868.fna,GCF_014334715.1.fna,0.986259,0.8794416243654822,1
EHM015868.fna,GCF_014830215.1.fna,0.984791,0.8096446700507615,1
EHM015868.fna,GCF_015551225.1.fna,0.990056,0.8959390862944162,1
EHM015868.fna,GCF_015552555.1.fna,0.972025,0.8540609137055838,1
EHM015868.fna,GCF_015666905.1.fna,0.985133,0.8451776649746193,1
EHM015868.fna,GCF_015667015.1.fna,0.9732989999999999,0.8515228426395939,1
EHM015868.fna,GCF_015667075.1.fna,0.976661,0.8350253807106599,1
EHM015868.fna,GCF_018916825.1.fna,0.9776170000000001,0.8375634517766497,1
EHM015868.fna,GCF_020553675.1.fna,0.9802679999999999,0.8413705583756346,1
EHM015868.fna,GCF_020782925.1.fna,0.9877330000000001,0.9073604060913706,1
EHM015868.fna,GCF_021961665.1.fna,0.987989,0.8756345177664975,1
EHM015868.fna,GCF_024461915.1.fna,0.973619,0.8553299492385786,1
EHM015868.fna,GCF_024461935.1.fna,0.973118,0.8616751269035533,1
EHM015868.fna,GCF_025128595.1.fna,0.977522,0.8401015228426396,1
EHM015868.fna,GCF_027661125.1.fna,0.9863890000000001,0.8769035532994924,1
EHM015868.fna,GCF_027672645.1.fna,0.983811,0.850253807106599,1
EHM015868.fna,GCF_027672665.1.fna,0.973748,0.8426395939086294,1
EHM015868.fna,GCF_027672695.1.fna,0.9740179999999999,0.8426395939086294,1
EHM015868.fna,GCF_027672725.1.fna,0.978617,0.866751269035533,1
EHM015868.fna,GCF_027672785.1.fna,0.97396,0.8604060913705583,1
EHM015868.fna,GCF_027672865.1.fna,0.973686,0.8489847715736041,1
EHM015868.fna,GCF_027672965.1.fna,0.974224,0.8591370558375635,1
EHM015868.fna,GCF_027673065.1.fna,0.984824,0.8654822335025381,1
EHM015868.fna,GCF_027673085.1.fna,0.973191,0.8591370558375635,1
EHM015868.fna,GCF_027673155.1.fna,0.973412,0.8489847715736041,1
EHM015868.fna,GCF_027673225.1.fna,0.973641,0.8527918781725888,1
EHM015868.fna,GCF_027673305.1.fna,0.974495,0.8553299492385786,1
EHM015868.fna,GCF_027673485.1.fna,0.973378,0.850253807106599,1
EHM015868.fna,GCF_027674205.1.fna,0.9784470000000001,0.8642131979695431,1
EHM015868.fna,GCF_027674325.1.fna,0.9795050000000001,0.8286802030456852,1
EHM015868.fna,GCF_027674405.1.fna,0.978599,0.8654822335025381,1
EHM015868.fna,GCF_027674685.1.fna,0.9788450000000001,0.866751269035533,1
EHM015868.fna,GCF_027676035.1.fna,0.985935,0.8565989847715736,1
EHM015868.fna,GCF_027676135.1.fna,0.982576,0.8743654822335025,1
EHM015868.fna,GCF_027676165.1.fna,0.985078,0.8705583756345178,1
EHM015868.fna,GCF_027679985.1.fna,0.982439,0.8565989847715736,1
EHM015868.fna,GCF_027688475.1.fna,0.979148,0.8299492385786802,1
EHM015868.fna,GCF_030480465.1.fna,0.9897119999999999,0.9187817258883249,1
EHM015868.fna,GCF_030545485.1.fna,0.986596,0.8477157360406091,1
EHM015868.fna,GCF_039060945.1.fna,0.982567,0.8591370558375635,1
EHM015868.fna,GCF_039061015.1.fna,0.981944,0.8642131979695431,1
EHM015868.fna,GCF_040516025.1.fna,0.985617,0.8870558375634517,1
EHM015868.fna,GCF_050408585.1.fna,0.975338,0.8527918781725888,1
EHM015868.fna,GCF_902364565.1.fna,0.973623,0.8578680203045685,1
EHM015868.fna,GCF_932750895.1.fna,0.9885670000000001,0.9086294416243654,1
EHM016594.fna,EHM013277.fna,0.990978,0.9176136363636364,1
EHM016594.fna,EHM015868.fna,0.992295,0.9204545454545454,1
EHM016594.fna,EHM016594.fna,1.0,0.9928977272727273,1
EHM016594.fna,EHM017294.fna,0.9897880000000001,0.9332386363636364,1
EHM016594.fna,EHM019886.fna,0.9881449999999999,0.9005681818181818,1
EHM016594.fna,EHM020035.fna,0.99126,0.84375,1
EHM016594.fna,EHM025059.fna,0.992134,0.9232954545454546,1
EHM016594.fna,EHM025679.fna,0.9899479999999999,0.9190340909090909,1
EHM016594.fna,EHM027656.fna,0.98321,0.6875,1
EHM016594.fna,EHM028200.fna,0.982137,0.8423295454545454,1
EHM016594.fna,EHM028346.fna,0.98835,0.7855113636363636,1
EHM016594.fna,EHM028354.fna,0.991142,0.8892045454545454,1
EHM016594.fna,EHM028422.fna,0.9912529999999999,0.9275568181818182,1
EHM016594.fna,EHM031001.fna,0.987551,0.8792613636363636,1
EHM016594.fna,EHM031128.fna,0.987989,0.8877840909090909,1
EHM016594.fna,EHM031160.fna,0.987788,0.8863636363636364,1
EHM016594.fna,EHM031663.fna,0.988108,0.890625,1
EHM016594.fna,EHM034137.fna,0.989013,0.8607954545454546,1
EHM016594.fna,EHM040253.fna,0.980749,0.9147727272727273,1
EHM016594.fna,EHM041306.fna,0.99489,0.921875,1
EHM016594.fna,EHM041731.fna,0.992663,0.9303977272727273,1
EHM016594.fna,EHM042508.fna,0.989805,0.8920454545454546,1
EHM016594.fna,EHM043079.fna,0.990591,0.9147727272727273,1
EHM016594.fna,EHM044953.fna,0.9892730000000001,0.9190340909090909,1
EHM016594.fna,EHM045744.fna,0.992432,0.8309659090909091,1
EHM016594.fna,EHM045766.fna,0.991099,0.9261363636363636,1
EHM016594.fna,EHM045845.fna,0.9926699999999999,0.875,1
EHM016594.fna,EHM046343.fna,0.991584,0.921875,1
EHM016594.fna,EHM046444.fna,0.98131,0.9076704545454546,1
EHM016594.fna,EHM056391.fna,0.9879479999999999,0.8011363636363636,1
EHM016594.fna,EHM056528.fna,0.992474,0.8792613636363636,1
EHM016594.fna,EHM056720.fna,0.997392,0.9204545454545454,1
EHM016594.fna,EHM057270.fna,0.991231,0.9247159090909091,1
EHM016594.fna,EHM057831.fna,0.9891559999999999,0.8664772727272727,1
EHM016594.fna,EHM066565.fna,0.990921,0.8551136363636364,1
EHM016594.fna,EHM066683.fna,0.990761,0.8167613636363636,1
EHM016594.fna,EHM071389.fna,0.988489,0.6178977272727273,1
EHM016594.fna,EHM079037.fna,0.990224,0.8465909090909091,1
EHM016594.fna,GCA_001672265.1.fna,0.98614,0.9076704545454546,1
EHM016594.fna,GCA_003472365.1.fna,0.977324,0.9119318181818182,1
EHM016594.fna,GCA_009497135.1.fna,0.9802190000000001,0.8863636363636364,1
EHM016594.fna,GCA_014334715.1.fna,0.991288,0.921875,1
EHM016594.fna,GCA_014830215.1.fna,0.987089,0.8735795454545454,1
EHM016594.fna,GCA_015551225.1.fna,0.992591,0.9247159090909091,1
EHM016594.fna,GCA_015552555.1.fna,0.976145,0.9090909090909091,1
EHM016594.fna,GCA_015666905.1.fna,0.987336,0.8948863636363636,1
EHM016594.fna,GCA_015667015.1.fna,0.97652,0.9105113636363636,1
EHM016594.fna,GCA_015667075.1.fna,0.979499,0.9019886363636364,1
EHM016594.fna,GCA_018381915.1.fna,0.9811329999999999,0.8863636363636364,1
EHM016594.fna,GCA_018916825.1.fna,0.979054,0.9005681818181818,1
EHM016594.fna,GCA_020553675.1.fna,0.982772,0.8863636363636364,1
EHM016594.fna,GCA_020782925.1.fna,0.990886,0.9289772727272727,1
EHM016594.fna,GCA_022794425.1.fna,0.98756,0.8821022727272727,1
EHM016594.fna,GCA_024461915.1.fna,0.978018,0.8991477272727273,1
EHM016594.fna,GCA_024461935.1.fna,0.9780150000000001,0.9034090909090909,1
EHM016594.fna,GCA_025128595.1.fna,0.979352,0.8892045454545454,1
EHM016594.fna,GCA_030480465.1.fna,0.989885,0.9403409090909091,1
EHM016594.fna,GCA_030545485.1.fna,0.9890770000000001,0.90625,1
EHM016594.fna,GCA_039060945.1.fna,0.9874209999999999,0.8991477272727273,1
EHM016594.fna,GCA_039061015.1.fna,0.986804,0.9076704545454546,1
EHM016594.fna,GCA_040516025.1.fna,0.988442,0.9303977272727273,1
EHM016594.fna,GCA_050408585.1.fna,0.977998,0.9090909090909091,1
EHM016594.fna,GCA_902364565.1.fna,0.977324,0.9119318181818182,1
EHM016594.fna,GCA_905210045.1.fna,0.986707,0.9005681818181818,1
EHM016594.fna,GCA_937924215.1.fna,0.9866370000000001,0.9034090909090909,1
EHM016594.fna,GCA_947347755.1.fna,0.985724,0.7769886363636364,1
EHM016594.fna,GCA_948496745.1.fna,0.988081,0.8267045454545454,1
EHM016594.fna,GCA_948514765.1.fna,0.9882420000000001,0.7883522727272727,1
EHM016594.fna,GCA_948544615.1.fna,0.98784,0.8764204545454546,1
EHM016594.fna,GCA_948619675.1.fna,0.9843540000000001,0.796875,1
EHM016594.fna,GCA_948622745.1.fna,0.986501,0.7855113636363636,1
EHM016594.fna,GCA_948644855.1.fna,0.9867480000000001,0.8423295454545454,1
EHM016594.fna,GCA_948654415.1.fna,0.986703,0.8892045454545454,1
EHM016594.fna,GCA_948672875.1.fna,0.9873149999999999,0.7940340909090909,1
EHM016594.fna,GCA_948674145.1.fna,0.987748,0.8778409090909091,1
EHM016594.fna,GCA_948700895.1.fna,0.986751,0.8920454545454546,1
EHM016594.fna,GCA_948741555.1.fna,0.9858549999999999,0.8977272727272727,1
EHM016594.fna,GCA_948748415.1.fna,0.9853789999999999,0.8920454545454546,1
EHM016594.fna,GCA_948777995.1.fna,0.987081,0.875,1
EHM016594.fna,GCA_948850205.1.fna,0.986384,0.7727272727272727,1
EHM016594.fna,GCA_948896515.1.fna,0.987904,0.8835227272727273,1
EHM016594.fna,GCA_948995465.1.fna,0.987616,0.8920454545454546,1
EHM016594.fna,GCA_949006045.1.fna,0.9867570000000001,0.75,1
EHM016594.fna,GCA_949028585.1.fna,0.98678,0.890625,1
EHM016594.fna,GCA_949428005.1.fna,0.987757,0.7116477272727273,1
EHM016594.fna,GCA_949439745.1.fna,0.987803,0.8238636363636364,1
EHM016594.fna,GCA_949444485.1.fna,0.98749,0.7840909090909091,1
EHM016594.fna,GCA_949460315.1.fna,0.9859789999999999,0.7471590909090909,1
EHM016594.fna,GCA_949462505.1.fna,0.98398,0.6534090909090909,1
EHM016594.fna,GCA_949470665.1.fna,0.9865600000000001,0.7315340909090909,1
