ID	MAG_url
EHM016840	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0124/EHA00720_bin.5.fa.gz
EHM018199	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0123/EHA00687_bin.7.fa.gz
EHM018319	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0123/EHA00672_bin.12.fa.gz
EHM018971	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0132/EHA00696_bin.14.fa.gz
EHM019513	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0131/EHA00651_bin.14.fa.gz
EHM019698	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0131/EHA00660_bin.23.fa.gz
EHM020631	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0176/EHA01341_bin.23.fa.gz
EHM044815	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0351/EHA02919_bin.4.fa.gz
EHM047420	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0381/EHA03294_bin.4.fa.gz
EHM048328	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0382/EHA03305_bin.115.fa.gz
EHM048951	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0400/EHA03349_bin.71.fa.gz
EHM049476	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0389/EHA03306_bin.83.fa.gz
EHM049771	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0405/EHA03390_bin.21.fa.gz
EHM050866	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0407/EHA03416_bin.31.fa.gz
EHM050943	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0407/EHA03411_bin.19.fa.gz
EHM074851	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0599/EHA05034_bin.172.fa.gz
EHM075880	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0593/EHA04947_bin.54.fa.gz
