ID	MAG_url
EHM065492	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0516/EHA04644_bin.21.fa.gz
EHM065541	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0517/EHA04673_bin.7.fa.gz
EHM066063	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0516/EHA04650_bin.18.fa.gz
EHM066332	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0517/EHA04664_bin.11.fa.gz
EHM068428	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0571/EHA04776_bin.10.fa.gz
EHM072098	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0585/EHA04865_bin.88.fa.gz
EHM075170	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0599/EHA05034_bin.6.fa.gz
EHM075881	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0593/EHA04947_bin.55.fa.gz
EHM083963	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0628/EHA05620_bin.56.fa.gz
EHM084031	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0627/EHA05615_bin.12.fa.gz
EHM084302	https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0639/EHA05670_bin.3.fa.gz
